Case ID,Activity,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,concept:name,lifecycle:transition
81,watchtv,2011/06/22 13:03:27.000,2011/06/22 13:49:02.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,snack,2011/06/22 13:49:16.000,2011/06/22 13:51:08.000,Variant 6,6,Fluxicon Disco,snack,complete
81,toilet,2011/06/22 13:51:19.000,2011/06/22 13:56:06.000,Variant 6,6,Fluxicon Disco,toilet,complete
81,outdoors,2011/06/22 13:56:24.000,2011/06/22 14:13:18.000,Variant 6,6,Fluxicon Disco,outdoors,complete
81,work,2011/06/22 14:14:24.000,2011/06/22 14:14:53.000,Variant 6,6,Fluxicon Disco,work,complete
81,outdoors,2011/06/22 14:25:31.000,2011/06/22 14:55:07.000,Variant 6,6,Fluxicon Disco,outdoors,complete
81,mealpreperation,2011/06/22 14:55:12.000,2011/06/22 14:59:24.000,Variant 6,6,Fluxicon Disco,mealpreperation,complete
81,personalhygiene,2011/06/22 14:59:48.000,2011/06/22 15:00:42.000,Variant 6,6,Fluxicon Disco,personalhygiene,complete
81,mealpreperation,2011/06/22 15:01:43.000,2011/06/22 15:20:38.000,Variant 6,6,Fluxicon Disco,mealpreperation,complete
81,work,2011/06/22 15:20:48.000,2011/06/22 15:30:01.000,Variant 6,6,Fluxicon Disco,work,complete
81,watchtv,2011/06/22 15:30:20.000,2011/06/22 16:11:50.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,personalhygiene,2011/06/22 16:11:56.000,2011/06/22 16:16:22.000,Variant 6,6,Fluxicon Disco,personalhygiene,complete
81,work,2011/06/22 16:16:42.000,2011/06/22 16:17:19.000,Variant 6,6,Fluxicon Disco,work,complete
81,outdoors,2011/06/22 16:18:04.000,2011/06/22 16:42:29.000,Variant 6,6,Fluxicon Disco,outdoors,complete
81,watchtv,2011/06/22 16:52:22.000,2011/06/22 16:52:36.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,outdoors,2011/06/22 16:52:38.000,2011/06/22 17:02:47.000,Variant 6,6,Fluxicon Disco,outdoors,complete
81,watchtv,2011/06/22 17:03:06.000,2011/06/22 17:57:35.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,eatingdrinking,2011/06/22 17:58:34.000,2011/06/22 18:31:31.000,Variant 6,6,Fluxicon Disco,eatingdrinking,complete
81,watchtv,2011/06/22 18:32:20.000,2011/06/22 18:59:27.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,toilet,2011/06/22 18:59:28.000,2011/06/22 19:02:05.000,Variant 6,6,Fluxicon Disco,toilet,complete
81,watchtv,2011/06/22 19:02:11.000,2011/06/22 19:41:50.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,eatingdrinking,2011/06/22 19:41:59.000,2011/06/22 19:48:50.000,Variant 6,6,Fluxicon Disco,eatingdrinking,complete
81,toilet,2011/06/22 19:49:18.000,2011/06/22 19:49:28.000,Variant 6,6,Fluxicon Disco,toilet,complete
81,watchtv,2011/06/22 19:49:31.000,2011/06/22 20:54:04.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,personalhygiene,2011/06/22 20:54:04.000,2011/06/22 20:54:43.000,Variant 6,6,Fluxicon Disco,personalhygiene,complete
81,watchtv,2011/06/22 20:54:47.000,2011/06/22 20:57:30.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,personalhygiene,2011/06/22 20:57:32.000,2011/06/22 20:57:50.000,Variant 6,6,Fluxicon Disco,personalhygiene,complete
81,watchtv,2011/06/22 21:46:19.000,2011/06/22 21:55:29.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,cleaning,2011/06/22 21:58:54.000,2011/06/22 21:59:17.000,Variant 6,6,Fluxicon Disco,cleaning,complete
81,watchtv,2011/06/22 22:58:35.000,2011/06/22 22:58:53.000,Variant 6,6,Fluxicon Disco,watchtv,complete
81,eatingdrinking,2011/06/22 23:03:44.000,2011/06/22 23:03:57.000,Variant 6,6,Fluxicon Disco,eatingdrinking,complete
81,medication,2011/06/22 23:04:29.000,2011/06/22 23:04:44.000,Variant 6,6,Fluxicon Disco,medication,complete
81,work,2011/06/22 23:58:14.000,2011/06/23 00:17:59.000,Variant 6,6,Fluxicon Disco,work,complete
81,End,2011/06/23 00:17:59.000,2011/06/23 00:17:59.000,Variant 6,6,Fluxicon Disco,End,complete
91,Start,2011/06/23 00:18:05.000,2011/06/23 00:18:05.000,Variant 7,7,Fluxicon Disco,Start,complete
91,sleep,2011/06/23 00:18:05.000,2011/06/23 00:25:09.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 00:25:16.000,2011/06/23 00:25:25.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 00:25:29.000,2011/06/23 02:17:13.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 02:17:19.000,2011/06/23 02:24:15.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 02:24:20.000,2011/06/23 02:39:09.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 02:39:10.000,2011/06/23 02:46:09.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 02:46:11.000,2011/06/23 04:41:33.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 04:41:35.000,2011/06/23 04:53:44.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 05:42:24.000,2011/06/23 05:42:25.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 05:47:54.000,2011/06/23 05:47:55.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 07:24:42.000,2011/06/23 07:24:45.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,toilet,2011/06/23 07:36:56.000,2011/06/23 07:36:58.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,sleep,2011/06/23 08:41:02.000,2011/06/23 08:47:28.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,groom,2011/06/23 08:47:46.000,2011/06/23 08:49:59.000,Variant 7,7,Fluxicon Disco,groom,complete
91,outdoors,2011/06/23 08:51:24.000,2011/06/23 09:01:40.000,Variant 7,7,Fluxicon Disco,outdoors,complete
91,mealpreperation,2011/06/23 09:01:47.000,2011/06/23 09:06:50.000,Variant 7,7,Fluxicon Disco,mealpreperation,complete
91,eatingdrinking,2011/06/23 09:19:38.000,2011/06/23 09:20:02.000,Variant 7,7,Fluxicon Disco,eatingdrinking,complete
91,toilet,2011/06/23 09:20:21.000,2011/06/23 09:20:42.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,cleaning,2011/06/23 09:39:22.000,2011/06/23 09:40:35.000,Variant 7,7,Fluxicon Disco,cleaning,complete
91,medication,2011/06/23 09:52:02.000,2011/06/23 09:53:51.000,Variant 7,7,Fluxicon Disco,medication,complete
91,work,2011/06/23 10:04:06.000,2011/06/23 10:32:50.000,Variant 7,7,Fluxicon Disco,work,complete
91,groom,2011/06/23 10:42:54.000,2011/06/23 10:56:46.000,Variant 7,7,Fluxicon Disco,groom,complete
91,outdoors,2011/06/23 10:56:47.000,2011/06/23 11:29:27.000,Variant 7,7,Fluxicon Disco,outdoors,complete
91,watchtv,2011/06/23 11:31:22.000,2011/06/23 11:41:26.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,toilet,2011/06/23 11:41:26.000,2011/06/23 11:42:42.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,mealpreperation,2011/06/23 11:43:03.000,2011/06/23 11:48:36.000,Variant 7,7,Fluxicon Disco,mealpreperation,complete
91,eatingdrinking,2011/06/23 11:48:42.000,2011/06/23 11:57:02.000,Variant 7,7,Fluxicon Disco,eatingdrinking,complete
91,cleaning,2011/06/23 11:57:35.000,2011/06/23 11:59:32.000,Variant 7,7,Fluxicon Disco,cleaning,complete
91,outdoors,2011/06/23 11:59:37.000,2011/06/23 12:06:47.000,Variant 7,7,Fluxicon Disco,outdoors,complete
91,work,2011/06/23 12:07:23.000,2011/06/23 12:32:49.000,Variant 7,7,Fluxicon Disco,work,complete
91,watchtv,2011/06/23 12:48:48.000,2011/06/23 12:49:07.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,snack,2011/06/23 13:50:17.000,2011/06/23 13:50:21.000,Variant 7,7,Fluxicon Disco,snack,complete
91,toilet,2011/06/23 13:51:08.000,2011/06/23 13:51:13.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,outdoors,2011/06/23 13:51:19.000,2011/06/23 14:28:51.000,Variant 7,7,Fluxicon Disco,outdoors,complete
91,mealpreperation,2011/06/23 14:29:14.000,2011/06/23 14:52:47.000,Variant 7,7,Fluxicon Disco,mealpreperation,complete
91,toilet,2011/06/23 14:53:13.000,2011/06/23 14:53:32.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,mealpreperation,2011/06/23 14:56:00.000,2011/06/23 15:45:35.000,Variant 7,7,Fluxicon Disco,mealpreperation,complete
91,toilet,2011/06/23 15:45:43.000,2011/06/23 15:46:03.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,watchtv,2011/06/23 15:46:13.000,2011/06/23 16:33:41.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,toilet,2011/06/23 16:35:58.000,2011/06/23 16:38:47.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,outdoors,2011/06/23 16:39:20.000,2011/06/23 17:42:12.000,Variant 7,7,Fluxicon Disco,outdoors,complete
91,personalhygiene,2011/06/23 17:42:30.000,2011/06/23 17:42:57.000,Variant 7,7,Fluxicon Disco,personalhygiene,complete
91,watchtv,2011/06/23 17:43:02.000,2011/06/23 17:45:22.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,toilet,2011/06/23 17:45:22.000,2011/06/23 17:48:59.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,watchtv,2011/06/23 17:49:00.000,2011/06/23 18:57:45.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,eatingdrinking,2011/06/23 18:57:58.000,2011/06/23 19:09:40.000,Variant 7,7,Fluxicon Disco,eatingdrinking,complete
91,cleaning,2011/06/23 19:09:42.000,2011/06/23 19:19:21.000,Variant 7,7,Fluxicon Disco,cleaning,complete
91,watchtv,2011/06/23 19:19:34.000,2011/06/23 19:20:58.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,work,2011/06/23 19:21:00.000,2011/06/23 19:30:18.000,Variant 7,7,Fluxicon Disco,work,complete
91,watchtv,2011/06/23 19:30:26.000,2011/06/23 20:53:55.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,toilet,2011/06/23 20:53:56.000,2011/06/23 20:55:58.000,Variant 7,7,Fluxicon Disco,toilet,complete
91,watchtv,2011/06/23 20:56:02.000,2011/06/23 22:34:35.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,work,2011/06/23 22:34:46.000,2011/06/23 23:08:45.000,Variant 7,7,Fluxicon Disco,work,complete
91,watchtv,2011/06/23 23:08:56.000,2011/06/23 23:11:31.000,Variant 7,7,Fluxicon Disco,watchtv,complete
91,personalhygiene,2011/06/23 23:11:36.000,2011/06/23 23:22:21.000,Variant 7,7,Fluxicon Disco,personalhygiene,complete
91,sleep,2011/06/23 23:22:23.000,2011/06/24 01:16:52.000,Variant 7,7,Fluxicon Disco,sleep,complete
91,End,2011/06/24 01:16:52.000,2011/06/24 01:16:52.000,Variant 7,7,Fluxicon Disco,End,complete
101,Start,2011/06/24 01:16:56.000,2011/06/24 01:16:56.000,Variant 8,8,Fluxicon Disco,Start,complete
101,personalhygiene,2011/06/24 01:16:56.000,2011/06/24 01:30:51.000,Variant 8,8,Fluxicon Disco,personalhygiene,complete
101,sleep,2011/06/24 03:29:16.000,2011/06/24 03:29:18.000,Variant 8,8,Fluxicon Disco,sleep,complete
101,toilet,2011/06/24 03:36:08.000,2011/06/24 03:36:09.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,sleep,2011/06/24 05:42:12.000,2011/06/24 05:42:18.000,Variant 8,8,Fluxicon Disco,sleep,complete
101,toilet,2011/06/24 05:48:34.000,2011/06/24 05:48:38.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,sleep,2011/06/24 07:30:36.000,2011/06/24 07:30:41.000,Variant 8,8,Fluxicon Disco,sleep,complete
101,toilet,2011/06/24 07:41:13.000,2011/06/24 07:41:24.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,sleep,2011/06/24 09:05:24.000,2011/06/24 09:05:25.000,Variant 8,8,Fluxicon Disco,sleep,complete
101,toilet,2011/06/24 09:13:07.000,2011/06/24 09:13:11.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,sleep,2011/06/24 09:15:02.000,2011/06/24 09:15:29.000,Variant 8,8,Fluxicon Disco,sleep,complete
101,toilet,2011/06/24 09:24:21.000,2011/06/24 09:24:43.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,medication,2011/06/24 09:24:53.000,2011/06/24 09:27:18.000,Variant 8,8,Fluxicon Disco,medication,complete
101,eatingdrinking,2011/06/24 09:33:40.000,2011/06/24 09:34:18.000,Variant 8,8,Fluxicon Disco,eatingdrinking,complete
101,cleaning,2011/06/24 09:49:38.000,2011/06/24 09:49:43.000,Variant 8,8,Fluxicon Disco,cleaning,complete
101,work,2011/06/24 09:53:46.000,2011/06/24 09:54:01.000,Variant 8,8,Fluxicon Disco,work,complete
101,outdoors,2011/06/24 09:54:03.000,2011/06/24 11:24:57.000,Variant 8,8,Fluxicon Disco,outdoors,complete
101,mealpreperation,2011/06/24 11:24:59.000,2011/06/24 11:29:49.000,Variant 8,8,Fluxicon Disco,mealpreperation,complete
101,eatingdrinking,2011/06/24 11:40:57.000,2011/06/24 11:41:01.000,Variant 8,8,Fluxicon Disco,eatingdrinking,complete
101,work,2011/06/24 11:57:10.000,2011/06/24 11:58:08.000,Variant 8,8,Fluxicon Disco,work,complete
101,cleaning,2011/06/24 12:06:11.000,2011/06/24 12:06:27.000,Variant 8,8,Fluxicon Disco,cleaning,complete
101,work,2011/06/24 12:15:20.000,2011/06/24 12:15:39.000,Variant 8,8,Fluxicon Disco,work,complete
101,mealpreperation,2011/06/24 12:17:14.000,2011/06/24 12:22:23.000,Variant 8,8,Fluxicon Disco,mealpreperation,complete
101,watchtv,2011/06/24 12:22:34.000,2011/06/24 12:44:35.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,toilet,2011/06/24 12:48:36.000,2011/06/24 12:49:08.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,work,2011/06/24 13:18:47.000,2011/06/24 13:19:08.000,Variant 8,8,Fluxicon Disco,work,complete
101,outdoors,2011/06/24 13:19:11.000,2011/06/24 14:03:22.000,Variant 8,8,Fluxicon Disco,outdoors,complete
101,watchtv,2011/06/24 14:14:54.000,2011/06/24 14:55:18.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,toilet,2011/06/24 14:56:19.000,2011/06/24 14:56:41.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,eatingdrinking,2011/06/24 15:08:09.000,2011/06/24 15:08:18.000,Variant 8,8,Fluxicon Disco,eatingdrinking,complete
101,mealpreperation,2011/06/24 15:25:11.000,2011/06/24 15:25:34.000,Variant 8,8,Fluxicon Disco,mealpreperation,complete
101,watchtv,2011/06/24 15:27:48.000,2011/06/24 15:27:51.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,toilet,2011/06/24 15:27:56.000,2011/06/24 15:28:18.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,personalhygiene,2011/06/24 16:11:06.000,2011/06/24 16:17:52.000,Variant 8,8,Fluxicon Disco,personalhygiene,complete
101,groom,2011/06/24 16:18:52.000,2011/06/24 16:26:33.000,Variant 8,8,Fluxicon Disco,groom,complete
101,watchtv,2011/06/24 16:26:50.000,2011/06/24 17:15:42.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,mealpreperation,2011/06/24 17:15:52.000,2011/06/24 17:22:36.000,Variant 8,8,Fluxicon Disco,mealpreperation,complete
101,toilet,2011/06/24 17:23:01.000,2011/06/24 17:23:27.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,work,2011/06/24 17:24:32.000,2011/06/24 17:42:21.000,Variant 8,8,Fluxicon Disco,work,complete
101,toilet,2011/06/24 17:42:50.000,2011/06/24 17:45:14.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,outdoors,2011/06/24 17:45:16.000,2011/06/24 21:10:49.000,Variant 8,8,Fluxicon Disco,outdoors,complete
101,medication,2011/06/24 21:11:11.000,2011/06/24 21:11:32.000,Variant 8,8,Fluxicon Disco,medication,complete
101,eatingdrinking,2011/06/24 21:12:03.000,2011/06/24 21:12:07.000,Variant 8,8,Fluxicon Disco,eatingdrinking,complete
101,toilet,2011/06/24 21:18:39.000,2011/06/24 21:42:29.000,Variant 8,8,Fluxicon Disco,toilet,complete
101,watchtv,2011/06/24 21:42:47.000,2011/06/24 21:48:04.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,personalhygiene,2011/06/24 21:48:12.000,2011/06/24 21:57:19.000,Variant 8,8,Fluxicon Disco,personalhygiene,complete
101,watchtv,2011/06/24 21:57:22.000,2011/06/25 00:06:48.000,Variant 8,8,Fluxicon Disco,watchtv,complete
101,End,2011/06/25 00:06:48.000,2011/06/25 00:06:48.000,Variant 8,8,Fluxicon Disco,End,complete
131,Start,2011/06/27 00:01:36.000,2011/06/27 00:01:36.000,Variant 9,9,Fluxicon Disco,Start,complete
131,personalhygiene,2011/06/27 00:01:36.000,2011/06/27 00:28:56.000,Variant 9,9,Fluxicon Disco,personalhygiene,complete
131,sleep,2011/06/27 02:14:43.000,2011/06/27 02:15:07.000,Variant 9,9,Fluxicon Disco,sleep,complete
131,work,2011/06/27 02:17:44.000,2011/06/27 02:26:19.000,Variant 9,9,Fluxicon Disco,work,complete
131,sleep,2011/06/27 04:31:17.000,2011/06/27 04:31:18.000,Variant 9,9,Fluxicon Disco,sleep,complete
131,toilet,2011/06/27 04:43:01.000,2011/06/27 04:43:04.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,sleep,2011/06/27 06:20:33.000,2011/06/27 06:20:34.000,Variant 9,9,Fluxicon Disco,sleep,complete
131,toilet,2011/06/27 06:35:27.000,2011/06/27 06:44:37.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,sleep,2011/06/27 07:50:53.000,2011/06/27 07:50:54.000,Variant 9,9,Fluxicon Disco,sleep,complete
131,toilet,2011/06/27 08:01:06.000,2011/06/27 08:01:09.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,sleep,2011/06/27 09:01:23.000,2011/06/27 09:01:26.000,Variant 9,9,Fluxicon Disco,sleep,complete
131,toilet,2011/06/27 09:08:51.000,2011/06/27 09:10:29.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,medication,2011/06/27 09:10:57.000,2011/06/27 09:11:21.000,Variant 9,9,Fluxicon Disco,medication,complete
131,mealpreperation,2011/06/27 09:32:15.000,2011/06/27 09:32:45.000,Variant 9,9,Fluxicon Disco,mealpreperation,complete
131,eatingdrinking,2011/06/27 09:38:18.000,2011/06/27 09:40:13.000,Variant 9,9,Fluxicon Disco,eatingdrinking,complete
131,cleaning,2011/06/27 09:42:57.000,2011/06/27 09:44:20.000,Variant 9,9,Fluxicon Disco,cleaning,complete
131,work,2011/06/27 09:52:41.000,2011/06/27 09:53:04.000,Variant 9,9,Fluxicon Disco,work,complete
131,watchtv,2011/06/27 11:03:45.000,2011/06/27 11:20:54.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,work,2011/06/27 11:20:56.000,2011/06/27 11:25:42.000,Variant 9,9,Fluxicon Disco,work,complete
131,watchtv,2011/06/27 11:25:58.000,2011/06/27 11:26:19.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,outdoors,2011/06/27 11:26:24.000,2011/06/27 11:36:36.000,Variant 9,9,Fluxicon Disco,outdoors,complete
131,toilet,2011/06/27 11:38:05.000,2011/06/27 11:38:13.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,work,2011/06/27 11:46:55.000,2011/06/27 11:47:33.000,Variant 9,9,Fluxicon Disco,work,complete
131,outdoors,2011/06/27 11:47:38.000,2011/06/27 11:56:19.000,Variant 9,9,Fluxicon Disco,outdoors,complete
131,snack,2011/06/27 11:56:22.000,2011/06/27 12:02:01.000,Variant 9,9,Fluxicon Disco,snack,complete
131,eatingdrinking,2011/06/27 12:02:22.000,2011/06/27 12:09:51.000,Variant 9,9,Fluxicon Disco,eatingdrinking,complete
131,watchtv,2011/06/27 12:10:02.000,2011/06/27 12:51:45.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,work,2011/06/27 12:53:24.000,2011/06/27 12:53:32.000,Variant 9,9,Fluxicon Disco,work,complete
131,outdoors,2011/06/27 12:58:56.000,2011/06/27 15:11:50.000,Variant 9,9,Fluxicon Disco,outdoors,complete
131,toilet,2011/06/27 15:13:13.000,2011/06/27 15:18:04.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,mealpreperation,2011/06/27 15:18:46.000,2011/06/27 16:16:40.000,Variant 9,9,Fluxicon Disco,mealpreperation,complete
131,watchtv,2011/06/27 16:16:57.000,2011/06/27 17:00:22.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,mealpreperation,2011/06/27 17:12:33.000,2011/06/27 17:13:12.000,Variant 9,9,Fluxicon Disco,mealpreperation,complete
131,watchtv,2011/06/27 17:14:35.000,2011/06/27 17:14:39.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,toilet,2011/06/27 17:21:08.000,2011/06/27 17:21:36.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,watchtv,2011/06/27 17:23:27.000,2011/06/27 17:24:24.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,outdoors,2011/06/27 17:24:25.000,2011/06/27 17:29:31.000,Variant 9,9,Fluxicon Disco,outdoors,complete
131,work,2011/06/27 17:29:43.000,2011/06/27 17:32:06.000,Variant 9,9,Fluxicon Disco,work,complete
131,watchtv,2011/06/27 18:57:12.000,2011/06/27 18:57:20.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,eatingdrinking,2011/06/27 19:02:41.000,2011/06/27 19:11:40.000,Variant 9,9,Fluxicon Disco,eatingdrinking,complete
131,medication,2011/06/27 19:12:19.000,2011/06/27 19:36:32.000,Variant 9,9,Fluxicon Disco,medication,complete
131,cleaning,2011/06/27 19:38:22.000,2011/06/27 19:38:38.000,Variant 9,9,Fluxicon Disco,cleaning,complete
131,toilet,2011/06/27 19:43:18.000,2011/06/27 20:12:30.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,watchtv,2011/06/27 20:44:37.000,2011/06/27 20:44:44.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,work,2011/06/27 21:20:27.000,2011/06/27 21:20:45.000,Variant 9,9,Fluxicon Disco,work,complete
131,watchtv,2011/06/27 22:58:57.000,2011/06/27 22:59:02.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,personalhygiene,2011/06/27 23:07:33.000,2011/06/27 23:07:42.000,Variant 9,9,Fluxicon Disco,personalhygiene,complete
131,watchtv,2011/06/27 23:08:18.000,2011/06/27 23:08:18.000,Variant 9,9,Fluxicon Disco,watchtv,complete
131,toilet,2011/06/27 23:14:52.000,2011/06/27 23:14:58.000,Variant 9,9,Fluxicon Disco,toilet,complete
131,End,2011/06/27 23:14:58.000,2011/06/27 23:14:58.000,Variant 9,9,Fluxicon Disco,End,complete
141,Start,2011/06/28 00:41:08.000,2011/06/28 00:41:08.000,Variant 10,10,Fluxicon Disco,Start,complete
141,watchtv,2011/06/28 00:41:08.000,2011/06/28 00:41:20.000,Variant 10,10,Fluxicon Disco,watchtv,complete
141,toilet,2011/06/28 00:48:12.000,2011/06/28 00:48:15.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,sleep,2011/06/28 01:57:32.000,2011/06/28 01:57:33.000,Variant 10,10,Fluxicon Disco,sleep,complete
141,toilet,2011/06/28 02:03:28.000,2011/06/28 02:03:35.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,sleep,2011/06/28 03:54:31.000,2011/06/28 03:54:32.000,Variant 10,10,Fluxicon Disco,sleep,complete
141,toilet,2011/06/28 04:04:07.000,2011/06/28 04:04:12.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,sleep,2011/06/28 05:35:49.000,2011/06/28 05:35:52.000,Variant 10,10,Fluxicon Disco,sleep,complete
141,toilet,2011/06/28 05:45:14.000,2011/06/28 05:45:20.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,sleep,2011/06/28 08:12:28.000,2011/06/28 08:12:30.000,Variant 10,10,Fluxicon Disco,sleep,complete
141,toilet,2011/06/28 08:24:30.000,2011/06/28 08:32:05.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,medication,2011/06/28 08:32:18.000,2011/06/28 08:34:04.000,Variant 10,10,Fluxicon Disco,medication,complete
141,toilet,2011/06/28 08:34:11.000,2011/06/28 08:41:45.000,Variant 10,10,Fluxicon Disco,toilet,complete
141,mealpreperation,2011/06/28 08:42:00.000,2011/06/28 08:46:45.000,Variant 10,10,Fluxicon Disco,mealpreperation,complete
141,eatingdrinking,2011/06/28 09:11:54.000,2011/06/28 09:12:46.000,Variant 10,10,Fluxicon Disco,eatingdrinking,complete
